Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email
0764907e-0819-4007-8b41-b132c31df5c2,Pushti Sarma,Male,66,Tamil Nadu,Trichy,Trichy Branch,Checking,fc400840-6e1d-43dd-8582-d362da2821a0,08-01-2025,13:29:27,28438.81,63cc2cf3-341a-4467-a337-3a1f2e160c97,Transfer,Electronics,89060.28,POS Mobile App,"Trichy, Tamil Nadu",ATM,1,INR,+9196008XXXXXX,Cash deposit,pushtiXXXX@XXXXX.com
d6bbc9d3-4581-4d21-ab59-1bd097766824,Aryan Krishnan,Male,33,Delhi,West Delhi,West Delhi Branch,Business,299d32dc-a7fc-4e67-a793-99c5234eab2b,08-01-2025,07:40:08,61795.7,8f4a5e46-d57f-4ceb-a6a7-1b5b38256c3e,Transfer,Entertainment,87850.32,ATM,"West Delhi, Delhi",Desktop,1,INR,+9195922XXXXXX,Sports equipment purchase,aryanXXXXX@XXXXX.com
1fb00f4f-1037-46a1-80e7-3c33a1a48c1c,Adweta Aggarwal,Male,21,Manipur,Kangpokpi,Kangpokpi Branch,Business,9a399a79-7a2b-4401-93a1-52cb24e6d580,27-01-2025,05:25:41,90745.47,76e10848-7a60-4bac-a25a-8d8f50088fdf,Transfer,Entertainment,98299.6,Wearable Device,"Kangpokpi, Manipur",Desktop,1,INR,+9197019XXXXXX,Electronics rental,adwetaXXX@XXXXXX.com
5c54f624-f9e5-4ae5-88eb-6c5811df04ac,Michael Raman,Male,38,Lakshadweep,Kavaratti,Kavaratti Branch,Business,06efa8ab-0e9c-44bb-ad57-111d912e5ef1,22-01-2025,12:39:47,14871.06,f4371bf9-ec2e-469f-8ac0-3eabfe4b45ef,Debit,Restaurant,24384.96,QR Code Scanner,"Kavaratti, Lakshadweep",POS,1,INR,+9192968XXXXXX,Phone accessories,michaelXXXXX@XXXXXXX.com
1be0f471-292d-43d8-908b-9efbc05effdb,Bhavika Patla,Female,37,Kerala,Thiruvananthapuram,Thiruvananthapuram Branch,Savings,7c7a0488-8e95-4387-94a9-addaf39025c0,17-01-2025,02:28:45,35173.15,a0a133b9-a063-43b6-be24-2f1c9368dfd8,Withdrawal,Entertainment,45026.24,ATM,"Thiruvananthapuram, Kerala",Mobile,1,INR,+9197610XXXXXX,Team lunch,bhavikaXXXX@XXXXX.com
0dba4c9e-79c3-44d3-ab95-5a53772cebe6,Pranav Srinivas,Female,19,Himachal Pradesh,Manali,Manali Branch,Business,032034d1-dfd7-4a9c-a5f8-74c967b5f7ab,24-01-2025,20:12:08,74610.24,73831b95-6996-4ce4-8d17-32f10c697661,Withdrawal,Electronics,51250.01,ATM,"Manali, Himachal Pradesh",Mobile,1,INR,+9198891XXXXXX,Music concert tickets,pranavXXXXX@XXXXXX.com
d8f10b70-9f69-4055-ac15-a8511e67f6eb,Aarav Gaba,Female,47,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Branch,Business,5723c555-7d9c-469b-ae0d-b409a267aef7,29-01-2025,07:04:16,64048.85,d850838a-adf0-49dc-b847-e1d53f894c5e,Transfer,Groceries,98563.49,ATM,"Diu, Dadra and Nagar Haveli and Daman and Diu",ATM,1,INR,+9196340XXXXXX,Ticket booking,aaravXXXXX@XXXXX.com
aaf966dc-4c1a-4ee1-9173-0dd59e0941b1,Bakhshi Deep,Male,23,Chandigarh,Chandigarh,Chandigarh Branch,Checking,790b1f1d-bd4c-4718-b520-e0a0196477ef,07-01-2025,16:08:51,20902.32,996fadf6-ff0b-4900-827f-b592cbb8b7d5,Credit,Restaurant,35255.95,Mobile Device,"Chandigarh, Chandigarh",Mobile,1,INR,+9193848XXXXXX,Luxury item purchase,bakhshiXXXXX@XXXXXX.com
868a3f4f-b029-4204-ad56-71b88a649438,Meera Ghose,Male,44,Meghalaya,Jowai,Jowai Branch,Business,a687d463-ad67-4525-8f26-5811c43bbc58,25-01-2025,14:57:58,41572.01,d75da3cd-a0d4-42e7-ae2a-5284d677df3b,Transfer,Electronics,41866.29,POS Mobile App,"Jowai, Meghalaya",Desktop,1,INR,+9193145XXXXXX,Bike rental,meeraXXXX@XXXXXX.com
ca7d9e9c-be97-4182-8083-e7f70ff0503e,Omya Amble,Female,62,Puducherry,Mahe,Mahe Branch,Checking,bb2892c1-9029-4f8f-8631-f9367b240583,28-01-2025,15:57:43,82689.38,6b2d2dbc-c7db-4765-8369-6e7719717deb,Credit,Electronics,13242.33,Desktop/Laptop,"Mahe, Puducherry",POS,1,INR,+9193209XXXXXX,Camping trip,omyaXXXXX@XXXXX.com
d588c418-4cf6-4bad-b916-ecd310f64ab9,Ryan Narayan,Female,48,Uttar Pradesh,Agra,Agra Branch,Savings,e66fb8b1-48ef-47ed-a215-ae0a127bf3e8,05-01-2025,00:07:29,84119.44,1759f768-7e7b-4cbe-a95a-31a3d6a1ab0b,Withdrawal,Entertainment,11659.97,Self-service Banking Machine,"Agra, Uttar Pradesh",Desktop,1,INR,+9198800XXXXXX,Courier charges,ryanXXXX@XXXXXXX.com
4744febf-6bde-47cd-a41c-a0eff92497aa,Krishna Borra,Male,63,Meghalaya,Nongstoin,Nongstoin Branch,Checking,62c245ce-8da3-497d-b213-cd13820877ea,20-01-2025,08:34:34,23619.93,39044540-f3ff-4965-b7d3-0b44f9243645,Transfer,Clothing,74633.26,POS Mobile App,"Nongstoin, Meghalaya",Mobile,1,INR,+9196113XXXXXX,Cash deposit,krishnaXXX@XXXXXXX.com
51683a74-521a-4927-a78b-6265d55b0bd2,Adya Vohra,Male,40,Tripura,Ambassa,Ambassa Branch,Savings,ecff3ff1-4a6b-45c9-8aa7-2ef2bfc288fa,17-01-2025,17:25:42,92623.14,d7f15575-6ba0-4708-82b5-3e5fb6fe5a03,Bill Payment,Health,80065.58,ATM,"Ambassa, Tripura",Desktop,1,INR,+9198742XXXXXX,Political donation,adyaXXXX@XXXXX.com
d716870f-9e74-461e-b99e-c21d0f099f6a,Daksh Mohan,Male,50,Haryana,Ambala,Ambala Branch,Business,98c3ad6a-e77f-4920-9ada-10b850568d44,24-01-2025,03:34:18,16572.72,b16290d6-b71c-4ca1-8f32-4b4ecfce154f,Debit,Groceries,23202.69,POS Mobile App,"Ambala, Haryana",Desktop,1,INR,+9196393XXXXXX,Consulting fee,dakshXXXXX@XXXXXX.com
da8a1d0d-f012-4294-bbd1-d1e10ee1be6c,Oni Oza,Female,53,Madhya Pradesh,Jabalpur,Jabalpur Branch,Business,2b32af18-703d-44b6-a76f-df8584f85c97,17-01-2025,02:57:03,82455.51,62f8d748-2567-4fea-ac36-f5b10fb2239c,Withdrawal,Groceries,71011.31,ATM,"Jabalpur, Madhya Pradesh",Mobile,1,INR,+9191663XXXXXX,Conference fee,oniXXXX@XXXXXX.com
d495c4f7-30da-4589-a76d-fe87743f09e9,Anita Barman,Female,20,Meghalaya,Jowai,Jowai Branch,Checking,522febf4-cace-44ed-aa25-c1f77ced58a4,06-01-2025,11:43:58,89659.78,0b10b26a-0046-47a0-81ef-57e54e701f73,Bill Payment,Electronics,8862.03,Voice Assistant,"Jowai, Meghalaya",Mobile,1,INR,+9193955XXXXXX,Mobile phone payment,anitaXXXX@XXXXX.com
d06c06a9-0273-4edb-8468-2ad2f1956300,Yashodhara Maharaj,Male,21,Andhra Pradesh,Vijayawada,Vijayawada Branch,Checking,adac9ba9-7045-4b9d-8d30-1ed737160e94,28-01-2025,10:38:20,68503.95,ff69a319-ab02-4f49-9293-90e62ac58662,Debit,Electronics,99878.62,Desktop/Laptop,"Vijayawada, Andhra Pradesh",Mobile,1,INR,+9197925XXXXXX,Travel agency payment,yashodharaXXXX@XXXXX.com
6aa1fc66-1404-4bb6-85ae-a67907e68c1a,Kala Pillai,Female,59,Andhra Pradesh,Tirupati,Tirupati Branch,Business,fa002fef-b1b6-4594-82b1-dcd5d06edc35,20-01-2025,09:41:27,63092.45,ba8ad04f-5dd0-4804-837c-64c78bc9b018,Credit,Restaurant,9564.88,Bank Branch,"Tirupati, Andhra Pradesh",POS,1,INR,+9192897XXXXXX,Dinner payment,kalaXXXXX@XXXXX.com
635cff74-0a16-4d19-ab72-3161799d16e0,Tanveer Bhasin,Female,29,Punjab,Ludhiana,Ludhiana Branch,Checking,a0e346d5-f090-49d5-b76f-1f3192644416,11-01-2025,08:31:08,17721.99,8868cd1c-450d-4270-a4f9-3960a52414cf,Withdrawal,Electronics,70939.09,ATM Booth Kiosk,"Ludhiana, Punjab",POS,1,INR,+9199407XXXXXX,Charity donation,tanveerXXX@XXXXX.com
128b8182-9f4d-488c-8124-891079f34ef4,Saanvi Randhawa,Male,70,Tripura,Ambassa,Ambassa Branch,Business,8ae3ad81-fce4-49a7-99d2-a0479ea03be2,02-01-2025,09:56:14,73330.92,be87016e-d084-450d-9953-3c2c46f19c65,Bill Payment,Clothing,19040.16,ATM,"Ambassa, Tripura",Mobile,1,INR,+9196933XXXXXX,Fuel purchase,saanviXXX@XXXXX.com
af8b8b22-a7e1-45b9-bc6c-7a15482f0b25,Zayan Mody,Female,55,Arunachal Pradesh,Tawang,Tawang Branch,Savings,4162d414-93e8-43de-97be-82a80b200914,08-01-2025,02:00:37,26446.51,52e58fda-3009-4db1-87ad-d3a50913962a,Bill Payment,Clothing,88676.73,Wearable Device,"Tawang, Arunachal Pradesh",ATM,1,INR,+9194248XXXXXX,Tourist attraction payment,zayanXXXXX@XXXXX.com
6575e4c9-722c-4732-a105-4c8b50c26279,Advaith Radhakrishnan,Male,48,Punjab,Amritsar,Amritsar Branch,Savings,adf2dc06-6887-4249-9a73-826a5e125517,26-01-2025,23:33:14,94936.06,08c0957f-cdd4-4f77-b507-6f3903a599eb,Transfer,Entertainment,9709.25,Biometric Scanner,"Amritsar, Punjab",POS,1,INR,+9194697XXXXXX,Conference fee,advaithXXX@XXXXXX.com
b77087e0-dd11-4141-8541-5148e174d481,Samuel Taneja,Female,50,Nagaland,Dimapur,Dimapur Branch,Business,9ed03b76-c29d-45d9-827d-c6ccf70eba20,12-01-2025,09:21:07,69877.34,b35860ba-4b34-44e5-bba9-ba7b02f32f27,Withdrawal,Health,36851.38,Self-service Banking Machine,"Dimapur, Nagaland",ATM,1,INR,+9197045XXXXXX,Online education,samuelXXXX@XXXXX.com
0d945b53-389c-48f8-822d-eea5eec5f3ad,Ekavir Prakash,Female,64,Kerala,Kottayam,Kottayam Branch,Checking,5a2e7739-736f-434c-8452-c4fd13bc1e63,29-01-2025,05:26:12,28812.3,f6013241-e36f-44e9-9ade-31fc00c60605,Credit,Clothing,33827.13,Debit/Credit Card,"Kottayam, Kerala",Mobile,1,INR,+9198940XXXXXX,Cafe purchase,ekavirXXX@XXXXXXX.com
dd4ea17a-2490-46ee-a819-c5134b77c440,Upasna Chana,Female,32,Lakshadweep,Kavaratti,Kavaratti Branch,Checking,03e105c6-0179-460a-a04e-6c45fbf2f788,02-01-2025,12:04:45,75919.17,d78988da-ac0f-4c39-96bb-d893adba4e32,Transfer,Electronics,82594.53,Desktop/Laptop,"Kavaratti, Lakshadweep",ATM,1,INR,+9192913XXXXXX,Wedding gift,upasnaXXXXX@XXXXXXX.com
ddd7efd4-5d1d-4d45-8c41-d741dca2eb84,Yahvi Murthy,Male,38,Manipur,Imphal,Imphal Branch,Checking,f8deea96-9646-4ee5-917f-4a97323551b4,17-01-2025,13:09:21,66219.08,401a0078-6532-45d7-a5d3-e7981d4d6e60,Credit,Health,57831.77,Desktop/Laptop,"Imphal, Manipur",POS,1,INR,+9191094XXXXXX,Gift card purchase,yahviXXXXX@XXXXX.com
ed076468-6de7-4e0e-959a-c67e33929c6a,Hemal Bhattacharyya,Female,51,Jharkhand,Jamshedpur,Jamshedpur Branch,Business,adcf7bfc-e828-4360-93bc-1ca36cddd1ed,14-01-2025,15:06:58,35672.94,5b2fd474-db90-4ba4-bc40-c13f81572d55,Bill Payment,Health,92279.47,Self-service Banking Machine,"Jamshedpur, Jharkhand",Mobile,1,INR,+9193481XXXXXX,Transportation fare,hemalXXX@XXXXX.com
547a8bc5-a726-40ee-ac64-55c78c19866f,Gayathri Banerjee,Male,33,Jharkhand,Ranchi,Ranchi Branch,Savings,445091fb-fba5-40b9-89d9-e5271f7fb115,28-01-2025,13:31:09,58786.73,57f09ee3-27b7-4885-8da1-d3539b72c29c,Debit,Health,37347.83,ATM Booth Kiosk,"Ranchi, Jharkhand",ATM,1,INR,+9194529XXXXXX,Bill payment,gayathriXXX@XXXXXXX.com
0dfccbe6-5779-4b8e-bc8d-7454c361ab3b,Damyanti Baral,Female,24,Telangana,Warangal,Warangal Branch,Savings,c24d1874-a736-4ec4-96df-4154b7f6119d,29-01-2025,23:46:11,95606.64,8a654392-77ff-4f9c-87a9-c8b74802e8e5,Transfer,Clothing,92138.56,Bank Branch,"Warangal, Telangana",Mobile,1,INR,+9196323XXXXXX,Tax payment,damyantiXXXXX@XXXXX.com
a3d9ccd7-857c-4901-b556-56732298b690,Michael Virk,Male,66,Delhi,West Delhi,West Delhi Branch,Business,3f48e5d7-152c-41a1-b535-c0eba60098f2,19-01-2025,20:51:30,1411.95,b470f9a6-12ac-4ab4-953c-2508cc476ffc,Debit,Electronics,51002.78,Wearable Device,"West Delhi, Delhi",ATM,1,INR,+9191486XXXXXX,Subscription box,michaelXXX@XXXXXXX.com
9478db8a-1888-46bc-8ba5-3e29779d5e42,Bakhshi Mand,Male,42,Punjab,Chandigarh,Chandigarh Branch,Checking,f7712d31-9568-4516-b487-1e1bb044729a,29-01-2025,13:14:53,56874.67,fbb86062-3211-4d71-bc9d-89c48f30c08d,Withdrawal,Health,12011.08,ATM Booth Kiosk,"Chandigarh, Punjab",POS,1,INR,+9199432XXXXXX,Online gaming,bakhshiXXXXX@XXXXXXX.com
110f5f21-523b-4576-b5a8-53251d1a6868,Lila Suresh,Male,33,Mizoram,Lunglei,Lunglei Branch,Savings,dd7b7691-a876-448d-af8d-0b4fbb1cf164,09-01-2025,10:03:13,34591.34,dccb717e-e072-48dd-85b3-ee95d25258df,Transfer,Health,91175.59,Tablet,"Lunglei, Mizoram",POS,1,INR,+9195828XXXXXX,Music concert tickets,lilaXXXXX@XXXXXX.com
ebc46142-ba1b-4fe5-8ae5-770a2ad8d25a,Yachana Hegde,Male,19,Tamil Nadu,Chennai,Chennai Branch,Business,003da2c5-54ef-47bd-9efb-122a53033513,20-01-2025,08:24:24,48144.89,8b75be50-5499-48f4-b6f6-d43b8dbc8202,Transfer,Health,76223.02,Virtual Card,"Chennai, Tamil Nadu",Mobile,1,INR,+9193508XXXXXX,Electronic gadget repair,yachanaXXX@XXXXX.com
38459857-fc40-45d9-ab1f-9839609e22ec,Libni Karpe,Male,23,Uttar Pradesh,Kanpur,Kanpur Branch,Business,cd396a4e-0fff-4392-99eb-45ca42785bba,23-01-2025,03:59:05,93661.89,adfda2fc-7ff6-4041-b64e-ffc32a00042d,Bill Payment,Groceries,24789.67,ATM,"Kanpur, Uttar Pradesh",Mobile,1,INR,+9194834XXXXXX,Property tax payment,libniXXX@XXXXXXX.com
9702f524-5af2-4e8b-b364-7df224ed016e,Praneel Raman,Male,44,Tamil Nadu,Trichy,Trichy Branch,Business,3968f743-36e0-419d-a8ec-fe6f4513a91a,30-01-2025,19:23:36,48321.05,1849944a-46c8-4044-8ebb-8ad90ebcb4fe,Bill Payment,Entertainment,62627.47,QR Code Scanner,"Trichy, Tamil Nadu",Desktop,1,INR,+9196417XXXXXX,Travel agency payment,praneelXXXX@XXXXXXX.com
ad439c93-1be4-4902-8f3a-33b7906f6c19,Ansh Nagar,Female,24,Tamil Nadu,Coimbatore,Coimbatore Branch,Savings,decb80ba-5f2d-45df-a3a1-d0100c315f89,21-01-2025,10:09:04,7198.23,72ff29c7-0bc5-4290-b773-fec342559ee9,Transfer,Health,15413.32,Tablet,"Coimbatore, Tamil Nadu",POS,1,INR,+9194716XXXXXX,Gifts for parents,anshXXXXX@XXXXXX.com
21e1961b-4603-4ff2-9fb5-d928687c3b3a,Saksham Shanker,Male,40,Chandigarh,Chandigarh,Chandigarh Branch,Savings,f3e920e4-0e74-44e6-9c10-fe8a89569c29,11-01-2025,14:35:16,25085.75,ce9f1a50-2dc0-4637-86a1-7aa20591cea7,Transfer,Electronics,85257.47,Desktop/Laptop,"Chandigarh, Chandigarh",POS,1,INR,+9196442XXXXXX,Parking charges,sakshamXXX@XXXXXX.com
a6168423-02e8-4f2b-8c8f-e2f5c2df9520,Girik Ram,Female,35,Karnataka,Bangalore,Bangalore Branch,Business,7becb3ba-c107-415f-8ed7-18687bc623b9,08-01-2025,22:31:24,1638.36,6526d028-7b9b-42f9-a624-977511f620fb,Credit,Entertainment,82232.23,Desktop/Laptop,"Bangalore, Karnataka",Mobile,1,INR,+9199456XXXXXX,Doctor consultation,girikXXXX@XXXXXXX.com
33747f4b-4737-4e98-b3db-a88abb7cb9f2,Vincent Upadhyay,Female,65,Telangana,Karimnagar,Karimnagar Branch,Savings,ed3889ea-b7e7-4f3d-965d-f88139972db0,09-01-2025,00:13:42,54934.09,b6bf649c-0176-40e2-bc29-a478c1a82043,Transfer,Groceries,16114.15,ATM Booth Kiosk,"Karimnagar, Telangana",Mobile,1,INR,+9196702XXXXXX,Birthday present,vincentXXXX@XXXXX.com
f99728a8-04a9-4cd5-8cef-9ae961fd1800,Nachiket Ganesan,Male,69,Jharkhand,Bokaro,Bokaro Branch,Savings,0e255419-c826-423a-8773-032bd43a010b,20-01-2025,06:50:01,35134.45,511fb8c5-cccd-4eb8-90c7-0381cea428ca,Bill Payment,Entertainment,64145.18,Smart Card,"Bokaro, Jharkhand",Mobile,1,INR,+9198047XXXXXX,Freight charges,nachiketXXXXX@XXXXX.com
a0996728-a7bb-4220-83f5-5ef5cf1f4ad2,Amrita Mistry,Female,38,Chhattisgarh,Jagdalpur,Jagdalpur Branch,Checking,01fb9c35-7e13-4b47-baf0-46fc7df514e7,05-01-2025,02:09:40,82174.87,ad6cc3e7-5748-4755-bc39-426168dbc143,Credit,Restaurant,7500.52,Smart Card,"Jagdalpur, Chhattisgarh",POS,1,INR,+9194013XXXXXX,Fuel purchase,amritaXXXXX@XXXXXXX.com
89eed0bf-9fab-43d5-b8fb-b4f879e84acf,Hitesh Randhawa,Female,64,Karnataka,Belgaum,Belgaum Branch,Savings,22e40b2d-292c-4d1c-97e0-17931fc19a7d,16-01-2025,21:30:36,22566.93,86a110ab-cddd-4872-8d1b-1f623f35a124,Withdrawal,Groceries,22095.19,ATM Booth Kiosk,"Belgaum, Karnataka",Desktop,1,INR,+9195585XXXXXX,Bike rental,hiteshXXXX@XXXXX.com
661c9732-7677-4037-bdfc-16bbc83b671d,Umang Prasad,Male,55,Karnataka,Mangalore,Mangalore Branch,Business,914a92c7-e083-44d3-b7fe-4d5dd7bb5e94,02-01-2025,17:30:15,9483.67,5d63237e-1adf-4d67-9e16-48ae5755721b,Withdrawal,Health,67290.42,Self-service Banking Machine,"Mangalore, Karnataka",Desktop,1,INR,+9191545XXXXXX,Withdrawal,umangXXXXX@XXXXXXX.com
6b09297d-3b0f-4d5a-8392-a29df1e422e2,Advika Jhaveri,Male,29,Chhattisgarh,Korba,Korba Branch,Business,41c5842d-431e-47ff-a177-aaa38d45dde5,30-01-2025,18:09:44,63367.55,a9b6d4bf-1107-40a3-8b19-4ee1a6a3b1c9,Bill Payment,Entertainment,64112.15,POS Terminal,"Korba, Chhattisgarh",POS,1,INR,+9195020XXXXXX,Electronics rental,advikaXXXXX@XXXXXX.com
dff9ade6-d67b-425e-99b1-4bbe0b401537,Shaurya Mangat,Male,70,Manipur,Kangpokpi,Kangpokpi Branch,Savings,27f5c336-c7e4-40ae-9ab2-0d3204cc9a7b,02-01-2025,16:27:00,16108.79,3768f64b-80b1-4621-a158-4c7f46931e04,Debit,Restaurant,83968.45,Biometric Scanner,"Kangpokpi, Manipur",POS,1,INR,+9194737XXXXXX,Monthly installment,shauryaXXXX@XXXXX.com
4f5e43ab-4638-4759-a700-c33f1fd014eb,Fitan Thaman,Male,24,Arunachal Pradesh,Naharlagun,Naharlagun Branch,Business,a1cb6546-ef7c-454d-befc-db187fb57cd5,24-01-2025,17:48:33,22938.21,28255fda-dffd-4296-be2c-688f1631c203,Bill Payment,Restaurant,88299.6,Tablet,"Naharlagun, Arunachal Pradesh",Mobile,1,INR,+9191864XXXXXX,Bill payment,fitanXXX@XXXXX.com
42f3bd39-aa93-4f91-a55b-1f26f7e24892,Harsh Dhingra,Male,42,Karnataka,Belgaum,Belgaum Branch,Business,f2c9f7ae-0e94-472b-bd36-8167a13ea5d1,29-01-2025,15:31:50,19257.84,b4bcde9a-45aa-4708-a8e3-b046c698e7f7,Withdrawal,Clothing,69912.69,ATM,"Belgaum, Karnataka",POS,1,INR,+9192229XXXXXX,Legal services payment,harshXXXX@XXXXXX.com
cf10a342-62a0-40c6-9728-5844d0b2ca7e,Teerth Om,Male,25,Sikkim,Gangtok,Gangtok Branch,Business,8c3f680e-86cc-4008-91ff-674e52bb818f,17-01-2025,02:12:25,37088.11,b46674f6-fedd-490f-b38c-7f80a465c31b,Debit,Entertainment,27777.22,ATM Booth Kiosk,"Gangtok, Sikkim",ATM,1,INR,+9198377XXXXXX,Car rental,teerthXXXXX@XXXXXX.com
5899e236-0731-4565-a3b7-142b29b69432,Banjeet Mistry,Male,53,Chhattisgarh,Korba,Korba Branch,Checking,e726b151-1b16-47a0-9c71-1fb3a506ab3e,05-01-2025,22:10:52,35994.42,98384ca2-ddbf-4728-a08e-e46161d6945e,Withdrawal,Health,98520.9,Self-service Banking Machine,"Korba, Chhattisgarh",ATM,1,INR,+9199239XXXXXX,Streaming service subscription,banjeetXXXXX@XXXXXXX.com
4b71d809-cc26-4b1b-a1b8-d4195a29b1a3,Aayush Minhas,Male,42,Maharashtra,Pune,Pune Branch,Business,07191068-e7d7-4078-95e9-03445e3d2cb3,26-01-2025,04:21:08,68456.42,68a8adbb-56e3-454d-99bb-cb01064b0c8c,Withdrawal,Clothing,49816.72,ATM,"Pune, Maharashtra",Mobile,1,INR,+9194267XXXXXX,Online workshop,aayushXXXXX@XXXXXX.com
a8b21506-2c36-4c1a-8eee-ef0ccbf91967,Sudiksha Bala,Male,42,Uttar Pradesh,Meerut,Meerut Branch,Savings,a79a43a2-1aae-479f-876c-56668d14505e,19-01-2025,09:02:15,49760.42,038feada-03ea-4c1b-9030-0e0697b7b332,Transfer,Groceries,82208.32,Bank Branch,"Meerut, Uttar Pradesh",Desktop,1,INR,+9199571XXXXXX,Loan repayment,sudikshaXXXX@XXXXXXX.com
8ff360c3-e557-44af-9da4-f0f153cbf6fd,Megha Gopal,Female,70,Chandigarh,Chandigarh,Chandigarh Branch,Savings,a8f92087-8596-4e9b-8ed9-1be35e09c383,09-01-2025,01:44:07,72498.77,228d83c7-85b7-469c-bfc0-c4f636afde0a,Bill Payment,Clothing,75473.3,Desktop/Laptop,"Chandigarh, Chandigarh",Mobile,1,INR,+9191485XXXXXX,Tuition fee payment,meghaXXX@XXXXX.com
752fb274-719a-485d-a3c2-5cf1acd1934f,Yamini Malhotra,Male,30,Arunachal Pradesh,Ziro,Ziro Branch,Savings,2d3e88bb-6e2b-438b-bfc7-2aa74c4fc6f6,07-01-2025,20:41:14,82957.22,318d82c8-9db1-4d3a-afe0-ac9b23f7555b,Withdrawal,Restaurant,78855.14,Self-service Banking Machine,"Ziro, Arunachal Pradesh",ATM,1,INR,+9195264XXXXXX,Utility bill payment,yaminiXXX@XXXXXXX.com
f9245956-698b-443f-93d9-e87db71ba35d,Suhani Bal,Female,36,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Silvassa Branch,Business,e2095349-3919-46c9-8ee1-0abf1352f184,17-01-2025,05:56:51,42654.23,fba5acf1-3239-42b1-a3ae-f6748daf6672,Credit,Groceries,57883.14,Web Browser,"Silvassa, Dadra and Nagar Haveli and Daman and Diu",POS,1,INR,+9198505XXXXXX,Fine payment,suhaniXXXX@XXXXX.com
f1411263-06b7-4bc9-a3d2-3be44367339c,Qadim Dalal,Male,38,Uttarakhand,Dehradun,Dehradun Branch,Business,40e68fdd-b6d6-437f-a92f-05feb7366d29,03-01-2025,13:11:53,90304.04,c8fe970c-91b6-425a-b50c-3b35f18410e8,Bill Payment,Entertainment,85035.43,Tablet,"Dehradun, Uttarakhand",ATM,1,INR,+9195643XXXXXX,Furniture purchase,qadimXXX@XXXXX.com
dd13b5b4-c55d-424b-b71a-a6f628cb7a35,Yadavi Biswas,Female,28,West Bengal,Durgapur,Durgapur Branch,Savings,c2949100-3a47-4a02-84fb-a15703d37bfd,08-01-2025,20:06:37,78607.05,84f553b2-7c52-4ad3-9b9b-2fc2fcfb5635,Bill Payment,Restaurant,68924.61,POS Mobile App,"Durgapur, West Bengal",ATM,1,INR,+9196963XXXXXX,Movie tickets,yadaviXXX@XXXXX.com
ea9f247c-1135-417b-ad6d-639e6aaefeed,Qushi Choudhary,Female,48,Arunachal Pradesh,Naharlagun,Naharlagun Branch,Savings,ed75ddfc-e566-4e9f-8df2-9b90d3bce425,01-01-2025,02:04:38,50314.03,897466d0-963f-4ed9-a5fd-c314ccd50bd5,Credit,Entertainment,41787.22,Debit/Credit Card,"Naharlagun, Arunachal Pradesh",Desktop,1,INR,+9196173XXXXXX,School fee payment,qushiXXX@XXXXXX.com
e999c5fd-a728-4c59-8756-2f42ef68f1fd,Zilmil Singh,Male,59,Punjab,Patiala,Patiala Branch,Savings,f32c6a79-4e89-46f4-aaa7-df68a2ec2b11,03-01-2025,02:04:29,41754.12,d36711ca-8359-4545-8366-38a46bce67bd,Bill Payment,Restaurant,65291.95,Web Browser,"Patiala, Punjab",POS,1,INR,+9192897XXXXXX,Sports equipment purchase,zilmilXXXX@XXXXX.com
b5dfdc20-35a8-4785-8298-483685a48ac4,Lakshit Sengupta,Male,39,Kerala,Thiruvananthapuram,Thiruvananthapuram Branch,Savings,4da3e0e2-25af-4757-bbb6-666ca72ede60,16-01-2025,12:54:00,68980.86,20971db0-5166-4936-bac7-8a5539427262,Withdrawal,Restaurant,63607.34,ATM Booth Kiosk,"Thiruvananthapuram, Kerala",POS,1,INR,+9191543XXXXXX,Stock investment,lakshitXXXXX@XXXXX.com
7715d55a-bcc2-4c50-96b7-2c3d7252ffdf,Jeevika Murthy,Male,70,Mizoram,Champhai,Champhai Branch,Business,2dd6ce41-2836-40ca-9349-682c724a8977,30-01-2025,20:46:30,79427.74,ad357c93-0938-440b-ab58-3b7d60f62f28,Debit,Electronics,53841.01,POS Terminal,"Champhai, Mizoram",Mobile,1,INR,+9191045XXXXXX,Cryptocurrency purchase,jeevikaXXXX@XXXXXXX.com
c5f4c0d0-6030-4f3b-ac06-61da965a3974,Ijaya Grewal,Male,55,Tamil Nadu,Trichy,Trichy Branch,Business,60db7831-6c94-4488-b4ff-42721b136a7e,30-01-2025,13:36:04,53806.66,70e91d3e-cb6f-4c24-b207-684927cbd1f4,Transfer,Restaurant,43099.88,Biometric Scanner,"Trichy, Tamil Nadu",ATM,1,INR,+9194133XXXXXX,Hotel booking,ijayaXXXXX@XXXXXXX.com
9ca3d7a1-2a75-4310-a1a1-d2afab2f51de,Daksha Chandra,Male,50,Punjab,Chandigarh,Chandigarh Branch,Savings,2b0c8fbb-2365-45bd-b33c-8c732ac783ae,11-01-2025,00:16:01,6854.6,0e030c0b-9d9f-415c-a3fd-056852bca652,Withdrawal,Entertainment,71959.06,ATM Booth Kiosk,"Chandigarh, Punjab",Desktop,1,INR,+9191210XXXXXX,Streaming subscription,dakshaXXX@XXXXXXX.com
